canonical_name,portable_name,code,value,label,description
loan_direct__subsidized_undergraduate_loans_originated_amt__status,dl_sub_ug_loans_origi_dc2a228d2a,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__subsidized_undergraduate_loans_originated_amt__status,dl_sub_ug_loans_origi_dc2a228d2a,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__subsidized_undergraduate_loans_originated_amt__status,dl_sub_ug_loans_origi_dc2a228d2a,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__subsidized_undergraduate_disbursements_n__status,dl_sub_ug_disb_n_stat_1eeefcc889,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__subsidized_undergraduate_disbursements_n__status,dl_sub_ug_disb_n_stat_1eeefcc889,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__subsidized_undergraduate_disbursements_n__status,dl_sub_ug_disb_n_stat_1eeefcc889,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__subsidized_undergraduate_disbursements_n__status,dl_sub_ug_disb_n_stat_1eeefcc889,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__subsidized_undergraduate_disbursements_n__status,dl_sub_ug_disb_n_stat_1eeefcc889,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__subsidized_undergraduate_disbursements__status,dl_sub_ug_disb_status_3ea293879f,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__subsidized_undergraduate_disbursements__status,dl_sub_ug_disb_status_3ea293879f,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__subsidized_undergraduate_disbursements__status,dl_sub_ug_disb_status_3ea293879f,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__subsidized_undergraduate_disbursements__status,dl_sub_ug_disb_status_3ea293879f,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__subsidized_undergraduate_disbursements__status,dl_sub_ug_disb_status_3ea293879f,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__subsidized_graduate_recipients__status,dl_sub_grad_recips_st_29749c4a19,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__subsidized_graduate_recipients__status,dl_sub_grad_recips_st_29749c4a19,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__subsidized_graduate_recipients__status,dl_sub_grad_recips_st_29749c4a19,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__subsidized_graduate_recipients__status,dl_sub_grad_recips_st_29749c4a19,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__subsidized_graduate_recipients__status,dl_sub_grad_recips_st_29749c4a19,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__subsidized_graduate_loans_originated_n__status,dl_sub_grad_loans_ori_5921f5f19c,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__subsidized_graduate_loans_originated_n__status,dl_sub_grad_loans_ori_5921f5f19c,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__subsidized_graduate_loans_originated_n__status,dl_sub_grad_loans_ori_5921f5f19c,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__subsidized_graduate_loans_originated_n__status,dl_sub_grad_loans_ori_5921f5f19c,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__subsidized_graduate_loans_originated_n__status,dl_sub_grad_loans_ori_5921f5f19c,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__subsidized_graduate_loans_originated_amt__status,dl_sub_grad_loans_ori_b89caad9b5,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__subsidized_graduate_loans_originated_amt__status,dl_sub_grad_loans_ori_b89caad9b5,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__subsidized_graduate_loans_originated_amt__status,dl_sub_grad_loans_ori_b89caad9b5,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__subsidized_graduate_loans_originated_amt__status,dl_sub_grad_loans_ori_b89caad9b5,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__subsidized_graduate_loans_originated_amt__status,dl_sub_grad_loans_ori_b89caad9b5,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__subsidized_graduate_disbursements_n__status,dl_sub_grad_disb_n_st_6893ae542c,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__subsidized_graduate_disbursements_n__status,dl_sub_grad_disb_n_st_6893ae542c,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__subsidized_graduate_disbursements_n__status,dl_sub_grad_disb_n_st_6893ae542c,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__subsidized_graduate_disbursements_n__status,dl_sub_grad_disb_n_st_6893ae542c,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__subsidized_graduate_disbursements_n__status,dl_sub_grad_disb_n_st_6893ae542c,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__subsidized_graduate_disbursements__status,dl_sub_grad_disb_stat_fb0a822f0d,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__subsidized_graduate_disbursements__status,dl_sub_grad_disb_stat_fb0a822f0d,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__subsidized_graduate_disbursements__status,dl_sub_grad_disb_stat_fb0a822f0d,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__subsidized_graduate_disbursements__status,dl_sub_grad_disb_stat_fb0a822f0d,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__subsidized_graduate_disbursements__status,dl_sub_grad_disb_stat_fb0a822f0d,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__unsubsidized_undergraduate_recipients__status,dl_unsub_ug_recips_st_cd737ad5a8,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__unsubsidized_undergraduate_recipients__status,dl_unsub_ug_recips_st_cd737ad5a8,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__unsubsidized_undergraduate_recipients__status,dl_unsub_ug_recips_st_cd737ad5a8,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__unsubsidized_undergraduate_recipients__status,dl_unsub_ug_recips_st_cd737ad5a8,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__unsubsidized_undergraduate_recipients__status,dl_unsub_ug_recips_st_cd737ad5a8,4,source_symbol,source_symbol,"The source cell contains a dash, dot, NA, or other recognized nonnumeric symbol; not zero."
loan_direct__unsubsidized_undergraduate_recipients__status,dl_unsub_ug_recips_st_cd737ad5a8,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__unsubsidized_undergraduate_loans_originated_n__status,dl_unsub_ug_loans_ori_34032e9743,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__unsubsidized_undergraduate_loans_originated_n__status,dl_unsub_ug_loans_ori_34032e9743,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__unsubsidized_undergraduate_loans_originated_n__status,dl_unsub_ug_loans_ori_34032e9743,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__unsubsidized_undergraduate_loans_originated_n__status,dl_unsub_ug_loans_ori_34032e9743,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__unsubsidized_undergraduate_loans_originated_n__status,dl_unsub_ug_loans_ori_34032e9743,4,source_symbol,source_symbol,"The source cell contains a dash, dot, NA, or other recognized nonnumeric symbol; not zero."
loan_direct__unsubsidized_undergraduate_loans_originated_n__status,dl_unsub_ug_loans_ori_34032e9743,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__unsubsidized_undergraduate_loans_originated_amt__status,dl_unsub_ug_loans_ori_1838956e26,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct__unsubsidized_undergraduate_loans_originated_amt__status,dl_unsub_ug_loans_ori_1838956e26,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct__unsubsidized_undergraduate_loans_originated_amt__status,dl_unsub_ug_loans_ori_1838956e26,1,observed,observed,An explicitly reported numeric nonzero value.
loan_direct__unsubsidized_undergraduate_loans_originated_amt__status,dl_unsub_ug_loans_ori_1838956e26,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_direct__unsubsidized_undergraduate_loans_originated_amt__status,dl_unsub_ug_loans_ori_1838956e26,4,source_symbol,source_symbol,"The source cell contains a dash, dot, NA, or other recognized nonnumeric symbol; not zero."
loan_direct__unsubsidized_undergraduate_loans_originated_amt__status,dl_unsub_ug_loans_ori_1838956e26,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_direct__unsubsidized_undergraduate_disbursements_n__status,dl_unsub_ug_disb_n_st_3190113df9,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
